run_tag,run_datetime,dataset,victim_type,seed,d_in,max_rows,budget_target,budget_cap_actual,steps,pool_size,teacher_batch_size,use_query_selection,prefilter_ratio,pca_dim,student_steps_per_round,replay_ratio,replay_quantiles,rank_loss_weight,rank_pairs,refine_x_steps,query_budget_expected,query_budget,extract_sec,queries_per_sec,ms_per_query,teacher_auroc,teacher_auprc,student_auroc,student_auprc,fidelity_mse,fidelity_mae,fidelity_spearman,tau_rho,eps_auroc,meets_rho,meets_both,qmin_rho,qmin_both,edge_qmin,edge_qmax,within_edge_window,qmin_rho_within_edge,qmin_both_within_edge
SDN-IoT_pyod-AE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,pyod-AE,42,63,200000,500,500,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,500,512,4.8193230628967285,106.23898695271416,9.412740357220173,0.7948163664781942,0.7424714062952669,0.5455116348831603,0.5391364549004671,nan,nan,0.5974435454871287,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_pyod-AE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,pyod-AE,42,63,200000,1000,1000,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,1000,1008,8.751936197280884,115.17451421928475,8.682476386191352,0.7948163664781942,0.7424714062952669,0.4851653403200701,0.5168154721327092,nan,nan,0.5822155185447547,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_pyod-AE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,pyod-AE,42,63,200000,1500,1500,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,1500,1504,12.649751663208008,118.895614715853,8.410739137771282,0.7948163664781942,0.7424714062952669,0.5164831749526262,0.5376414880055772,nan,nan,0.5921306566333672,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_pyod-AE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,pyod-AE,42,63,200000,2000,2000,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,2000,2000,16.54215979576111,120.90319672238299,8.271079897880554,0.7948163664781942,0.7424714062952669,0.509488574195841,0.5303584092380438,nan,nan,0.5598746073492464,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_pyod-AE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,pyod-AE,42,63,200000,10000,10000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,10000,11152,31.85229778289795,350.11602855187743,2.856195999183819,0.7948163664781942,0.7424714062952669,0.5386387479735886,0.5127270482964639,33.51613235473633,3.7470545768737793,0.4936637173500466,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_pyod-AE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,pyod-AE,42,63,200000,20000,20000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,20000,21392,33.97259497642517,629.6840148609399,1.5880981196907802,0.7948163664781942,0.7424714062952669,0.5495874443458338,0.5155479462773571,30.732128143310547,3.609663248062134,0.5483976644542369,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_pyod-AE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,pyod-AE,42,63,200000,50000,50000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,50000,50064,39.09213995933533,1280.6666519683467,0.7808433197374426,0.7948163664781942,0.7424714062952669,0.5172990472294126,0.49983152713637735,33.57493591308594,3.7545559406280518,0.48281685394561785,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_pyod-AE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,pyod-AE,42,63,200000,100000,100000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,100000,101264,48.013288259506226,2109.0827908448987,0.4741397560782334,0.7948163664781942,0.7424714062952669,0.5345726255688926,0.5064271960633049,42.01771926879883,4.104233741760254,0.4685250251510785,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_pyod-AE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,pyod-AE,42,63,200000,500000,500000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,500000,500624,114.39070892333984,4376.439351691565,0.22849625452103745,0.7948163664781942,0.7424714062952669,0.5810884652810192,0.5389511001048743,43.27330017089844,4.443489074707031,0.5470282897286278,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_pyod-AE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,pyod-AE,42,63,200000,1000000,1000000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,1000000,1000000,196.13215327262878,5098.603076110494,0.19613215327262878,0.7948163664781942,0.7424714062952669,0.586028077776097,0.5417843235281208,41.517269134521484,4.449949741363525,0.5461461096290144,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_pyod-VAE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,pyod-VAE,42,63,200000,50,50,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,50,64,0.3357696533203125,190.60686207680072,5.246400833129883,0.7532212091353477,0.7194710665499058,0.3960482413872771,0.3932607963217845,nan,nan,0.37594757683588126,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_pyod-VAE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,pyod-VAE,42,63,200000,100,100,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,100,112,1.311626672744751,85.39015127347578,11.71095243522099,0.7532212091353477,0.7194710665499058,0.42696846265259747,0.4630785911791443,nan,nan,0.542417733805743,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_pyod-VAE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,pyod-VAE,42,63,200000,200,200,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,200,208,2.4107232093811035,86.28116209716134,11.590015429716845,0.7532212091353477,0.7194710665499058,0.4926531535975069,0.5461532521593951,nan,nan,0.6977982656421817,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_pyod-VAE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,pyod-VAE,42,63,200000,500,500,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,500,512,4.508238792419434,113.56984924155388,8.805153891444206,0.7532212091353477,0.7194710665499058,0.578869624469896,0.5303298009768762,nan,nan,0.8231439270835975,0.75,0.02,1,,,,50,2000,1,,
SDN-IoT_pyod-VAE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,pyod-VAE,42,63,200000,1000,1000,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,1000,1008,8.246917247772217,122.22749055379407,8.18146552358355,0.7532212091353477,0.7194710665499058,0.5475512651216993,0.5541535473801913,nan,nan,0.8236002542534666,0.75,0.02,1,,,,50,2000,1,,
SDN-IoT_pyod-VAE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,pyod-VAE,42,63,200000,1500,1500,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,1500,1504,11.525850772857666,130.48928271236895,7.66346460961281,0.7532212091353477,0.7194710665499058,0.6261644852757526,0.5831286924166087,nan,nan,0.8508878719012367,0.75,0.02,1,,,,50,2000,1,,
SDN-IoT_pyod-VAE_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,pyod-VAE,42,63,200000,2000,2000,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,2000,2000,14.97415280342102,133.56348277300046,7.48707640171051,0.7532212091353477,0.7194710665499058,0.6261857362591908,0.5536641949936757,nan,nan,0.8339024151916643,0.75,0.02,1,,,,50,2000,1,,
SDN-IoT_pyod-VAE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,pyod-VAE,42,63,200000,10000,10000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,10000,11152,30.78707003593445,362.22998768585205,2.760677011830564,0.7532212091353477,0.7194710665499058,0.45862136858432206,0.5305530548188138,35.658695220947266,4.0811920166015625,0.37430535935715475,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_pyod-VAE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,pyod-VAE,42,63,200000,20000,20000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,20000,21392,33.038721561431885,647.4826805941603,1.5444428553399348,0.7532212091353477,0.7194710665499058,0.41473007578024007,0.4989490572583362,38.850833892822266,4.470425605773926,0.20531764922498108,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_pyod-VAE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,pyod-VAE,42,63,200000,50000,50000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,50000,50064,38.453588247299194,1301.9331168273034,0.7680886115232342,0.7532212091353477,0.7194710665499058,0.3753893591865842,0.4639193970156853,56.328975677490234,5.455256462097168,-0.09937357250303415,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_pyod-VAE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,pyod-VAE,42,63,200000,100000,100000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,100000,101264,47.7574143409729,2120.3828012338968,0.4716129556503091,0.7532212091353477,0.7194710665499058,0.3976515100266701,0.4617725977563146,76.87100219726562,6.201747894287109,-0.1821843709222272,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_pyod-VAE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,pyod-VAE,42,63,200000,500000,500000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,500000,500624,116.11158180236816,4311.576780101961,0.2319337103342392,0.7532212091353477,0.7194710665499058,0.6356244221064475,0.5675709693327435,37.160091400146484,3.6740705966949463,0.6043323949233455,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_pyod-VAE_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,pyod-VAE,42,63,200000,1000000,1000000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,1000000,1000000,201.93662214279175,4952.048763561512,0.20193662214279176,0.7532212091353477,0.7194710665499058,0.692802463451134,0.6324709932897585,41.8975715637207,4.7481560707092285,0.686741474044893,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_pyod-DeepSVDD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,pyod-DeepSVDD,42,63,200000,50,50,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,50,64,0.38107967376708984,167.94388261997892,5.954369902610779,0.621137891072585,0.6278133257378335,0.6536186368339724,0.6146807092011545,nan,nan,0.9117161263583893,0.75,0.02,1,,,,50,2000,1,,
SDN-IoT_pyod-DeepSVDD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,pyod-DeepSVDD,42,63,200000,100,100,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,100,112,0.9907846450805664,113.04171956650846,8.84629147393363,0.621137891072585,0.6278133257378335,0.5574206617842818,0.5939724023813857,nan,nan,0.8828810071362806,0.75,0.02,1,,,,50,2000,1,,
SDN-IoT_pyod-DeepSVDD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,pyod-DeepSVDD,42,63,200000,200,200,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,200,208,1.7389345169067383,119.61347479029618,8.360262100513165,0.621137891072585,0.6278133257378335,0.5474151417757442,0.5941091081462511,nan,nan,0.8812335303935326,0.75,0.02,1,,,,50,2000,1,,
SDN-IoT_pyod-DeepSVDD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,pyod-DeepSVDD,42,63,200000,500,500,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,500,512,3.7160868644714355,137.77934119223698,7.2579821571707726,0.621137891072585,0.6278133257378335,0.5238576698330968,0.5688603971600947,nan,nan,0.7999725928446877,0.75,0.02,1,,,,50,2000,1,,
SDN-IoT_pyod-DeepSVDD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,pyod-DeepSVDD,42,63,200000,1000,1000,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,1000,1008,6.724950313568115,149.88958326818874,6.67157769203186,0.621137891072585,0.6278133257378335,0.7330441773435535,0.6889216267025127,nan,nan,0.8328539047233696,0.75,0.02,1,,,,50,2000,1,,
SDN-IoT_pyod-DeepSVDD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,pyod-DeepSVDD,42,63,200000,1500,1500,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,1500,1504,9.889372825622559,152.08244511757698,6.575380868100106,0.621137891072585,0.6278133257378335,0.5356772327175217,0.5815910707779437,nan,nan,0.8886471265838987,0.75,0.02,1,,,,50,2000,1,,
SDN-IoT_pyod-DeepSVDD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,pyod-DeepSVDD,42,63,200000,2000,2000,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,0,2000,2000,12.996779203414917,153.8842792277719,6.4983896017074585,0.621137891072585,0.6278133257378335,0.5036074200280892,0.5663697075585231,nan,nan,0.8748930206715618,0.75,0.02,1,,,,50,2000,1,,
SDN-IoT_pyod-DeepSVDD_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,pyod-DeepSVDD,42,63,200000,10000,10000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,10000,11152,30.755093812942505,362.6065999937533,2.757809703456107,0.621137891072585,0.6278133257378335,0.6271192457462917,0.6276413742965679,230.26559448242188,2.205681085586548,0.7697677056809685,0.75,0.02,1,1,11152,11152,50,2000,0,0,0
SDN-IoT_pyod-DeepSVDD_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,pyod-DeepSVDD,42,63,200000,20000,20000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,20000,21392,32.637216091156006,655.4480608962472,1.525673901045064,0.621137891072585,0.6278133257378335,0.621110948942585,0.6338088765118643,230.5189971923828,2.225466012954712,0.7605667461552814,0.75,0.02,1,1,11152,11152,50,2000,0,0,0
SDN-IoT_pyod-DeepSVDD_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,pyod-DeepSVDD,42,63,200000,50000,50000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,50000,50064,36.97901964187622,1353.8487630241536,0.7386349401141783,0.621137891072585,0.6278133257378335,0.6019021789583862,0.6127620100314731,230.1563262939453,2.233363389968872,0.751753399303182,0.75,0.02,1,1,11152,11152,50,2000,0,0,0
SDN-IoT_pyod-DeepSVDD_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,pyod-DeepSVDD,42,63,200000,100000,100000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,100000,101264,44.67197132110596,2266.835266169601,0.4411436573817542,0.621137891072585,0.6278133257378335,0.6110315247542273,0.6155156755543206,229.79457092285156,2.229903221130371,0.7468707379071825,0.75,0.02,0,0,11152,11152,50,2000,0,0,0
SDN-IoT_pyod-DeepSVDD_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,pyod-DeepSVDD,42,63,200000,500000,500000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,500000,500624,105.80005836486816,4731.793230902759,0.2113363689412976,0.621137891072585,0.6278133257378335,0.6551357310201069,0.6403583939781143,226.0709991455078,2.1392722129821777,0.8733258582971427,0.75,0.02,1,0,11152,11152,50,2000,0,0,0
SDN-IoT_pyod-DeepSVDD_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,pyod-DeepSVDD,42,63,200000,1000000,1000000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,1,1000000,1000000,187.72372102737427,5326.977296887152,0.18772372102737428,0.621137891072585,0.6278133257378335,0.6865763289311575,0.6553247047438022,225.9228057861328,2.127815008163452,0.8757114997789143,0.75,0.02,1,0,11152,11152,50,2000,0,0,0
SDN-IoT_DRocc_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,DRocc,42,63,200000,50,50,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,50,64,0.39760518074035645,160.9636974066321,6.2125809490680695,0.8604608157697554,0.8833527372336234,0.7237609485954654,0.6959391166195669,nan,nan,0.4166595396266375,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_DRocc_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,DRocc,42,63,200000,100,100,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,100,112,0.8463964462280273,132.3256973716382,7.5571111270359586,0.8604608157697554,0.8833527372336234,0.8108276404377195,0.7493847674323808,nan,nan,0.637112551985613,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_DRocc_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,DRocc,42,63,200000,200,200,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,200,208,1.9816005229949951,104.96565659239349,9.526925591322092,0.8604608157697554,0.8833527372336234,0.8360395609760745,0.7399958159314378,nan,nan,0.2923018333892683,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_DRocc_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,DRocc,42,63,200000,500,500,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,500,512,3.83734393119812,133.42562177900484,7.494812365621328,0.8604608157697554,0.8833527372336234,0.707922124449311,0.6749837372196207,nan,nan,0.24725712178076517,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_DRocc_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,DRocc,42,63,200000,1000,1000,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,1000,1008,7.147435426712036,141.02960570064224,7.090709748722258,0.8604608157697554,0.8833527372336234,0.7300774956565653,0.7008607990665174,nan,nan,0.29871759482354726,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_DRocc_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,DRocc,42,63,200000,1500,1500,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,1500,1504,10.467379570007324,143.68448090957568,6.959693863036785,0.8604608157697554,0.8833527372336234,0.7188910627364551,0.6975151560069637,nan,nan,0.2927063297749251,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_DRocc_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,DRocc,42,63,200000,2000,2000,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,2000,2000,13.775297403335571,145.18742800541764,6.887648701667786,0.8604608157697554,0.8833527372336234,0.7640585850663346,0.7311968607122805,nan,nan,0.38581036804427926,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_DRocc_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,DRocc,42,63,200000,10000,10000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,2,10000,11152,31.844309329986572,350.203858543058,2.8554796744966437,0.8604608157697554,0.8833527372336234,0.7672595724681541,0.7364473010808605,21.23025894165039,3.636272668838501,0.39935302205175,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_DRocc_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,DRocc,42,63,200000,20000,20000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,2,20000,21392,33.74006175994873,634.0237357061823,1.5772280179482392,0.8604608157697554,0.8833527372336234,0.780689608741343,0.7479230693774892,20.14514923095703,3.53351092338562,0.4314845201673606,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_DRocc_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,DRocc,42,63,200000,50000,50000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,2,50000,50064,38.2535400390625,1308.7416210075532,0.7640927620458313,0.8604608157697554,0.8833527372336234,0.812679947192618,0.7679997425383637,16.799203872680664,3.149794816970825,0.4808194149614363,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_DRocc_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,DRocc,42,63,200000,100000,100000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,2,100000,101264,46.027971029281616,2200.053526921247,0.45453439553327557,0.8604608157697554,0.8833527372336234,0.8855473292700431,0.8305225600687258,11.913070678710938,2.409787654876709,0.5908499029641212,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_DRocc_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,DRocc,42,63,200000,500000,500000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,2,500000,500624,105.71492886543274,4735.603621672557,0.2111663221608088,0.8604608157697554,0.8833527372336234,0.8945037408996145,0.8463298076401218,9.559724807739258,2.2133331298828125,0.6424908621516425,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_DRocc_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,DRocc,42,63,200000,1000000,1000000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,2,1000000,1000000,180.12002182006836,5551.85364678089,0.18012002182006837,0.8604608157697554,0.8833527372336234,0.9001701249194561,0.8540593554310805,7.655773639678955,1.988269567489624,0.7070508347680802,0.75,0.02,0,0,,,50,2000,0,0,0
SDN-IoT_NeuTraL-AD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,NeuTraL-AD,42,63,200000,50,50,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,50,64,0.37507009506225586,170.6347715868336,5.860470235347748,0.8354506282137824,0.8543910209872139,0.36427008986845133,0.40473745964988683,nan,nan,0.149305664099556,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_NeuTraL-AD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,NeuTraL-AD,42,63,200000,100,100,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,100,112,0.8402705192565918,133.29040759288947,7.5024153505052835,0.8354506282137824,0.8543910209872139,0.44377645676803257,0.4166041816864505,nan,nan,0.2042784407727245,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_NeuTraL-AD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,NeuTraL-AD,42,63,200000,200,200,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,200,208,1.6172010898590088,128.6172766666475,7.775005239706773,0.8354506282137824,0.8543910209872139,0.5176785377256822,0.49254315838248985,nan,nan,0.32937445920511776,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_NeuTraL-AD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,NeuTraL-AD,42,63,200000,500,500,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,500,512,3.811532735824585,134.32916243581315,7.4443998746573925,0.8354506282137824,0.8543910209872139,0.5152843611651657,0.46144161747578016,nan,nan,0.038461980829540277,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_NeuTraL-AD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,NeuTraL-AD,42,63,200000,1000,1000,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,1000,1008,7.150104999542236,140.97695069716238,7.093358134466504,0.8354506282137824,0.8543910209872139,0.5425362953881047,0.4931539504154894,nan,nan,0.002506603210267047,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_NeuTraL-AD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,NeuTraL-AD,42,63,200000,1500,1500,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,1500,1504,10.414486646652222,144.4142232861249,6.924525695912381,0.8354506282137824,0.8543910209872139,0.649890431301726,0.5817258226187922,nan,nan,0.0895918943829684,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_NeuTraL-AD_QSelDFME_EDGEBESTPERMS_qmax2000_reps3,2026-03-02 22:41:02,SDN-IoT,NeuTraL-AD,42,63,200000,2000,2000,125,32000,16,1,0.2,8,12,14.0,13,1.2,32768,2,2000,2000,13.722697496414185,145.74393995951678,6.861348748207092,0.8354506282137824,0.8543910209872139,0.7026198729025703,0.602537605252421,nan,nan,0.08484642850753098,0.75,0.02,0,,,,50,2000,1,,
SDN-IoT_NeuTraL-AD_QSelDFME_TRAJ_max1000000_Kearly16_Klate2048_switch5000_pool8000_proj16_pref0.3,2026-03-02 22:41:02,SDN-IoT,NeuTraL-AD,42,63,200000,10000,10000,1600,8000,2048,1,0.3,16,12,14.0,13,1.2,32768,2,10000,11152,32.25036001205444,345.79458945052517,2.8918902449833612,0.8354506282137824,0.8543910209872139,0.5334057185286457,0.4776647261429219,450.45574951171875,14.58731746673584,0.2727384771491368,0.75,0.02,0,0,,,50,2000,0,0,0
